Sociedad,Linea Negocio,Orden de Compra,Pais de Origen,Fecha Orden,Sol. Compra,Fecha Solicitud,Codigo Proveedor,Tipo de Compra,Proveedor,CANCELED,U_EXM_CARGADOA,N° Documento,Nombre de cliente,Estado,Número de artículo,LineNum,Part Number,Dscription,Tipo Producto,Fecha Necesaria,UM,Modalidad,Solicitado,Pendiente,Moneda,Precio,Total Moneda,Total Soles,Total dolares,LineId,Max Liena,U_HAK_IMPORT,U_HAK_FEPFAB,1° Reprogramacion,2° Reprogramacion,3° Reprogramacion,4° Reprogramacion,5° Reprogramacion,6° Reprogramacion,7° Reprogramacion,Total,Ultima Fecha,Fecha P Consolidador,Fecha R Consolidador,Cantidad Embarcada,Fecha ETD,Fecha ETA Callao,Fecha ETA Marco,Embarque,Procedencia,REGULARIZACIÓN,CentroCosto,U_EXM_CARGADOA2,FreeTxt,Modalidad Original,Promedio Tiempo Total,Dias adicionales,Th_Art_Prov_Local,Var_Art_Prov_Local,Varm_Art_Prov_Local,Th_Fam_Prov_Local,Var_Fam_Prov_Local,Varm_Fam_Prov_Local,Th_Prov_Local,Var_Prov_Local,Varm_Prov_Local,Th_Fam_Local,Var_Fam_Local,Varm_Fam_Local,Th_Art_Prov_Pa_Imp,Var_Art_Prov_Pa_Imp,Varm_Art_Prov_Pa_Imp,Th_Fam_Prov_Pa_Imp,Var_Fam_Prov_Pa_Imp,Varm_Fam_Prov_Pa_Imp,Th_Prov_Pa_Imp,Var_Prov_Pa_Imp,Varm_Prov_Pa_Imp,Th_Fam_Pa_Imp,Var_Fam_Pa_Imp,Varm_Fam_Pa_Imp,Facturacion Aproximada,ETA Marco,ETA Marco Moderado,ETA Marco Maximo,Rango,Cat ETA
MP,UNIFORMES Y EQ. SEGU,265702979,PE,2026-04-07,265102606.0,2026-04-07,P20131529008,Local,SEKUR PERU S.A.,,ST,,,,A18130008199,9,11-840 T/9,GUANTES HYFEX 11-840 TALLA 9 NYLON CON PALMA  DE NITRILO 11-840,,2026-04-07,UNIDAD,AEREO,24,24,USD,2.45,58.8,202.8,58.8,1.0,1,,,,,,,,,,0,,,,24,,,,,, ,9708,,,AEREO,0,0.0,0,0,0,0,0,0,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265702979,PE,2026-04-07,265102606.0,2026-04-07,P20131529008,Local,SEKUR PERU S.A.,,ST,,,,A21070000094,10,2770HOEX,LENTES ALTIMETER LUNA OSCURA ANTIEMPAÑAMIENTO EXTREMO MARCA MSA,EPPs,2026-04-07,UNIDAD,LOCAL,20,20,USD,30.898,617.96,2131.34,617.96,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9708,,,LOCAL,0,0.0,4,4,2,6,9,5,6,14,7,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-08 00:00:00,2026-07-10 00:00:00,[2026-07-06 00:00:00-2026-07-10 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265702979,PE,2026-04-07,265102606.0,2026-04-07,P20131529008,Local,SEKUR PERU S.A.,,ST,,,,A18130008189,11,2000 T/L,TRAJE TIVEK MICROGARD 2000 TALLA L,,2026-04-07,UNIDAD,AEREO,100,100,USD,3.68,368,1269.23,368,1.0,1,,,,,,,,,,0,,,,100,,,,,, ,9708,,,AEREO,0,0.0,3,5,3,0,0,0,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-05,2026-07-08 00:00:00,2026-07-10 00:00:00,[2026-07-05 00:00:00-2026-07-10 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265702979,PE,2026-04-07,265102606.0,2026-04-07,P20131529008,Local,SEKUR PERU S.A.,,ST,,,,A18130008188,12,2000 T/M,TRAJE TIVEK MICROGARD 2000 TALLA M,,2026-04-07,UNIDAD,AEREO,160,160,USD,3.68,588.8,2030.77,588.8,1.0,1,,,,,,,,,,0,,,,160,,,,,, ,9708,,,AEREO,0,0.0,4,5,3,0,0,0,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-06,2026-07-09 00:00:00,2026-07-11 00:00:00,[2026-07-06 00:00:00-2026-07-11 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265702979,PE,2026-04-07,265102606.0,2026-04-07,P20131529008,Local,SEKUR PERU S.A.,,ST,,,,A18130008187,13,2000 T/XL,TRAJE TIVEK MICROGARD 2000 TALLA XL,,2026-04-07,UNIDAD,AEREO,60,60,USD,3.68,220.8,761.54,220.8,1.0,1,,,,,,,,,,0,,,,60,,,,,, ,9708,,,AEREO,0,0.0,3,1,1,0,0,0,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-05,2026-07-06 00:00:00,2026-07-06 00:00:00,[2026-07-05 00:00:00-2026-07-06 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,265705425,IT,2026-06-17,265104752.0,2026-06-16,PE6088940157,Impo,NORD FLUID S.P.A.,N,OV,265002306.0,TUMI CONTRATISTAS MINEROS S.A.C,Abierto,A26060000208,0,R900944207,DIRECTIONAL CONTROL VALVE / (24VDC) - 4/3 - CLOSE - 300 LPM  H-4WEH16E7X/6EG24N9ETK4/B10D3,Accesorios,2026-08-10,UNIDAD,AEREO,2,2,EUR,724.8,1449.6,5723.02,1449.6,1.0,1,,2026-06-20,2026-06-29,,,,,,,1,2026-06-29,2026-07-09,,2,,,,,, ,9531,,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,18,89,45,0,0,0,94,292,146,51,189,95,113,290,145,2026-07-06 00:00:00.000000000,2026-07-25,2026-07-28 00:00:00,2026-07-28 00:00:00,[2026-07-25 00:00:00-2026-07-28 00:00:00],Cat A
MP,EQUIPOS TRANS. MATER,265705426,PE,2026-06-17,,2026-06-17,P20600571339,Local,FUNDIACERO PERU S.A.C.,,ST,,,,A20040000026,0,104848,LINER LOWER,Repuestos,2026-07-03,UNIDAD,LOCAL,3,3,USD,55.8,167.4,566.15,167.4,1.0,1,,,,,,,,,,0,,,,3,,,,,, ,9518,,,LOCAL,0,0.0,0,0,0,33,10,5,33,10,5,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,FILTRACION,265702964,PE,2026-04-06,265102588.0,2026-04-06,P20100081157,Local,CIA IMPORTADORA DERTEANO & STUCKER S.A.C,N,OV,265001306.0,MINERA BOROO MISQUICHILCA S.A.,Abierto,A25040000099,0,G04252,ELEMENTO FILTRO PARKER G04252,Equipos,2026-06-22,UNIDAD,MARITIMO,2,2,USD,171.1,342.2,1186.41,342.2,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9514,,,MARITIMO,0,0.0,45,14,7,7,77,39,7,19,10,44,160,80,0,0,0,0,0,0,0,0,0,0,0,0,,2026-08-16,2026-08-23 00:00:00,2026-08-30 00:00:00,[2026-08-16 00:00:00-2026-08-30 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265702980,PE,2026-04-07,265102607.0,2026-04-07,P20510314078,Local,ANDES SEGURIDAD S.A.C.,,ST,,,,A18130008126,0,92-500 T/L,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL,,2026-04-07,UNIDAD,AEREO,80,80,USD,0.105,8.4,28.97,8.4,1.0,1,,,,,,,,,,0,,,,80,,,,,, ,9708,,,AEREO,0,0.0,6,2,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-09 00:00:00,2026-07-10 00:00:00,[2026-07-08 00:00:00-2026-07-10 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265702980,PE,2026-04-07,265102607.0,2026-04-07,P20510314078,Local,ANDES SEGURIDAD S.A.C.,,ST,,,,A18130008203,1,11-727 T/8,GUANTE HYFLEX 11-727 TALLA 8 DE PROTECCION CONTRA CORTES C/ HILO INTERCEPT,,2026-04-07,UNIDAD,AEREO,70,70,USD,5.48,383.6,1323.04,383.6,1.0,1,,,,,,,,,,0,,,,70,,,,,, ,9708,,,AEREO,0,0.0,7,1,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-09,2026-07-10 00:00:00,2026-07-10 00:00:00,[2026-07-09 00:00:00-2026-07-10 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,265705431,US,2026-06-17,265104753.0,2026-06-16,PE161366530,Impo,LIFCO HYDRAULICS INC.,N,OV,265002306.0,TUMI CONTRATISTAS MINEROS S.A.C,Abierto,A26060000207,0,033-91130-0,RETAINING RING WHITE/BOMBA P24 033-91130-0,Accesorios,2026-08-10,UNIDAD,AEREO,2,2,USD,240,480,1623.36,480,1.0,1,,2026-06-23,,2026-07-01,,,,,,1,2026-07-01,,,2,,,,,, ,9531,,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,18,89,45,0,0,0,0,0,0,18,11,6,40,146,73,2026-07-08 00:00:00.000000000,2026-07-27,2026-07-30 00:00:00,2026-07-30 00:00:00,[2026-07-27 00:00:00-2026-07-30 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265705284,IT,2026-06-11,265104629.0,2026-06-11,PE6088940157,Impo,NORD FLUID S.P.A.,,OF,262801097.0,SHOUGANG HIERRO PERU S.A.A.,Observado,A26060000185,1,AA10VSO100DRS/32R-VPB12N00,BOMBA HIDRAULICA AA10VSO 32R-VPB12N00- R902460602,Repuestos,2026-07-16,PIEZA,AEREO,1,1,EUR,3535.97,3535.97,14578.8,3535.97,1.0,1,,2026-07-22,,,,,,,,0,2026-07-22,,,1,,,,,, ,9531,,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,14,69,35,0,0,0,43,148,74,51,189,95,73,196,98,2026-07-29 00:00:00.000000000,2026-08-17,2026-08-20 00:00:00,2026-08-20 00:00:00,[2026-08-17 00:00:00-2026-08-20 00:00:00],Cat A
MP,UNIFORMES Y EQ. SEGU,265703088,PE,2026-04-09,265102691.0,2026-04-09,P20547111665,Local,IMARK SOLUCIONES INTEGRALES S.A.C.,,ST,,,,A25020000010,0,SKU 07693,BLOQUEADOR SOLAR BAHIA FACES SPF90 CREMA 120 g,EPPs,2026-04-12,UNIDAD,LOCAL,50,50,USD,8.56,428,1454.77,428,1.0,1,,,,,,,,,,0,,,,50,,,,,, ,9708,,,LOCAL,0,0.0,0,0,0,7,10,5,8,14,7,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703096,PE,2026-04-09,265102698.0,2026-04-09,P20602716431,Local,OHS INDUSTRIALES E.I.R.L.,,ST,,,,A24040000152,0,NEBRASKA 41,BOTIN DIELECTRICO NEBRASKA T/41 CUERO HIDROF.P/COMP.KEVLAR TCSG,,2026-04-08,UNIDAD,LOCAL,2,2,USD,87.09,174.18,592.04,174.18,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9708,,,LOCAL,0,0.0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703096,PE,2026-04-09,265102698.0,2026-04-09,P20602716431,Local,OHS INDUSTRIALES E.I.R.L.,,ST,,,,A24040000153,1,NEBRASKA 42,BOTIN DIELECTRICO NEBRASKA T/42 CUERO HIDROF.P/COMP.KEVLAR TCSG,,2026-04-08,UNIDAD,LOCAL,2,2,USD,87.09,174.18,592.04,174.18,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9708,,,LOCAL,0,0.0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703096,PE,2026-04-09,265102698.0,2026-04-09,P20602716431,Local,OHS INDUSTRIALES E.I.R.L.,,ST,,,,A18130008028,2,T250 T/43,BOTIN DIELECTRICO TECSEG 250 TALLA 43 C/PUNTERA COMPOSITE PLANTILLA DE KEVLAR RESISTENCIA 15KV,,2026-04-08,UNIDAD,AEREO,3,3,USD,87.09,261.27,888.06,261.27,1.0,1,,,,,,,,,,0,,,,3,,,,,, ,9708,,,AEREO,0,0.0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703183,PE,2026-04-10,265102778.0,2026-04-10,P20131529008,Local,SEKUR PERU S.A.,,ST,,,,A18130008216,11,10115856,"VISOR V-GARD, PROPIONATO CLARO MOLDEADO, NITROMETER 8"""" X 17"""" X 0.098""""  10115856  MSA""",,2026-04-10,UNIDAD,AEREO,20,20,USD,13.24,264.8,896.88,264.8,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9708,,,AEREO,0,0.0,0,0,0,0,0,0,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,HIDRAULI. COMPONENTE,265705446,IT,2026-06-17,265104777.0,2026-06-17,PE6088940157,Impo,NORD FLUID S.P.A.,,OF,262801065.0,PAN AMERICAN SILVER HUARON S.A.,Observado,A24090000114,0,02-171965,COUNTERBALANCE A/N 02-171965  CBV1-10-S-O-A-30,Repuestos,2026-07-31,UNIDAD,AEREO,1,1,EUR,136.86,136.86,540.32,136.86,1.0,1,,2026-06-20,2026-06-29,,,,,,,1,2026-06-29,2026-07-09,,1,,,,,, ,9531,,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,14,69,35,45,14,7,43,148,74,51,189,95,73,196,98,2026-07-06 00:00:00.000000000,2026-07-25,2026-07-28 00:00:00,2026-07-28 00:00:00,[2026-07-25 00:00:00-2026-07-28 00:00:00],Cat A
MP,UNIFORMES Y EQ. SEGU,265703185,PE,2026-04-10,265102780.0,2026-04-10,P20544893239,Local,BDA SEGURIDAD S.A.C,,ST,,,,A25020000010,1,SKU 07693,BLOQUEADOR SOLAR BAHIA FACES SPF90 CREMA 120 g,EPPs,2026-04-10,UNIDAD,LOCAL,25,25,USD,8.28,207,701.11,207,1.0,1,,,,,,,,,,0,,,,25,,,,,, ,9708,,,LOCAL,0,0.0,0,0,0,8,13,7,8,10,5,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703189,PE,2026-04-10,265102783.0,2026-04-10,P20510314078,Local,ANDES SEGURIDAD S.A.C.,,ST,,,,A18130008126,0,92-500 T/L,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL,,2026-04-13,UNIDAD,AEREO,40,40,USD,0.1048,4.192,14.19,4.19,1.0,1,,,,,,,,,,0,,,,40,,,,,, ,9708,,,AEREO,0,0.0,6,2,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-09 00:00:00,2026-07-10 00:00:00,[2026-07-08 00:00:00-2026-07-10 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703189,PE,2026-04-10,265102783.0,2026-04-10,P20510314078,Local,ANDES SEGURIDAD S.A.C.,,ST,,,,A18130008123,1,92-500 T/XL,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA XL MARCA ANSELL,,2026-04-13,UNIDAD,AEREO,10,10,USD,0.1048,1.048,3.56,1.05,1.0,1,,,,,,,,,,0,,,,10,,,,,, ,9708,,,AEREO,0,0.0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703190,PE,2026-04-10,265102784.0,2026-04-10,P20547111665,Local,IMARK SOLUCIONES INTEGRALES S.A.C.,,ST,,,,A18120010403,0,LCS0806000,"ESTACION DE LIMPIEZA DE LENTE (600 PAÑOS DE PAPEL TISSUE NO ABRASIVO, 8OZ SOLUCION ANT-EMPAÑA",Ferreteria,2026-04-13,UNIDAD,AEREO,1,1,USD,8.38,8.38,28.38,8.38,1.0,1,,,,,,,,,,0,,,,1,,,,,, ,9708,,,AEREO,0,0.0,13,30,15,13,30,15,8,14,7,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-15,2026-07-30 00:00:00,2026-08-14 00:00:00,[2026-07-15 00:00:00-2026-08-14 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703203,PE,2026-04-13,265102798.0,2026-04-13,P20510314078,Local,ANDES SEGURIDAD S.A.C.,,ST,,,,A18130008126,0,92-500 T/L,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA L MARCA ANSELL,,2026-04-10,UNIDAD,AEREO,100,100,USD,0.1048,10.48,35.47,10.48,1.0,1,,,,,,,,,,0,,,,100,,,,,, ,9708,,,AEREO,0,0.0,6,2,1,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-08,2026-07-09 00:00:00,2026-07-10 00:00:00,[2026-07-08 00:00:00-2026-07-10 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703203,PE,2026-04-13,265102798.0,2026-04-13,P20510314078,Local,ANDES SEGURIDAD S.A.C.,,ST,,,,A18130008123,1,92-500 T/XL,GUANTE DE NITRILO 92-500-600 TOUCHN TUFF TALLA XL MARCA ANSELL,,2026-04-10,UNIDAD,AEREO,100,100,USD,0.1048,10.48,35.47,10.48,1.0,1,,,,,,,,,,0,,,,100,,,,,, ,9708,,,AEREO,0,0.0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703204,PE,2026-04-13,265102799.0,2026-04-13,P20547111665,Local,IMARK SOLUCIONES INTEGRALES S.A.C.,,ST,,,,A18120010403,0,LCS0806000,"ESTACION DE LIMPIEZA DE LENTE (600 PAÑOS DE PAPEL TISSUE NO ABRASIVO, 8OZ SOLUCION ANT-EMPAÑA",Ferreteria,2026-04-10,UNIDAD,AEREO,2,2,USD,8.38,16.76,56.73,16.76,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9708,,,AEREO,0,0.0,13,30,15,13,30,15,8,14,7,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-15,2026-07-30 00:00:00,2026-08-14 00:00:00,[2026-07-15 00:00:00-2026-08-14 00:00:00],Cat N
MP,FILTRACION,265705451,US,2026-06-17,265104758.0,2026-06-17,PE0000000005,Impo,INDUSTRIAL GLOBAL SALES,N,OV,265002328.0,MAESTRANZA DIESEL S.A.C,Abierto,A18130006398,0,300176*********,ELEMENTO DE FILTRO DE RETORNO 01.E 210.10VG.16.S.P,,2026-07-20,PIEZA,AEREO,1,1,USD,93.6,93.6,316.56,93.6,1.0,1,,2026-07-09,,,,,,,,0,2026-07-09,,,1,,,,,, ,9514,,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,4,0,0,0,49,129,65,0,0,0,2026-07-16 00:00:00.000000000,2026-08-04,2026-08-07 00:00:00,2026-08-07 00:00:00,[2026-08-04 00:00:00-2026-08-07 00:00:00],Cat A
MP,SIST DE LUBRICACION,265704900,US,2026-05-27,265104192.0,2026-05-26,PE0000000026,Impo,FAST FILL SYSTEMS,,OF,257701967.0,COMPANIA MINERA ANTAMINA S.A,Abierto,A18110006908,4,R370C,R370/34 MATRIX 3/4 NPT RECEIVER WITH O RING CAP - RED (COUPLES W/N270,Accesorios,2026-05-31,PIEZA,AEREO,90,64,USD,139.52,12556.8,42944.26,12556.8,2.0,2,264300250,2026-06-24,,,,,,,,0,2026-06-24,,,64,2026-06-12,2026-06-17,2026-06-17,260189A,, ,9110,,,DHL,19,3.0,0,0,0,0,0,0,0,0,0,18,89,45,3,1,1,16,40,20,14,40,20,40,146,73,2026-07-02 00:00:00.000000000,2026-07-21,2026-07-24 00:00:00,2026-07-24 00:00:00,[2026-07-21 00:00:00-2026-07-24 00:00:00],Cat B
MP,HIDRAULI. COMPONENTE,265705455,DE,2026-06-17,265104789.0,2026-06-17,PE0000000009,Impo,PARKER HANNIFIN CHILE LTDA,N,OV,265002205.0,TUMI CONTRATISTAS MINEROS S.A.C,Abierto,A26060000162,0,023-03293-0,"AXIAL PISTON MOTOR, FIXED, 14T, SAE C, M7G3N1D02, 119CCR",Equipos,2026-07-23,UNIDAD,AEREO,2,2,USD,5101.82,10203.64,34508.71,10203.64,1.0,1,,2026-08-12,,,,,,,,0,2026-08-12,,,2,,,,,, ,9531,,,AEREO CONSOLIDADO,16,3.0,0,0,0,0,0,0,0,0,0,44,160,80,0,0,0,18,6,3,30,60,30,48,102,51,2026-08-19 00:00:00.000000000,2026-09-04,2026-09-07 00:00:00,2026-09-07 00:00:00,[2026-09-04 00:00:00-2026-09-07 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265705455,DE,2026-06-17,265104789.0,2026-06-17,PE0000000009,Impo,PARKER HANNIFIN CHILE LTDA,N,OV,265002201.0,EMPRESA SIDERURGICA DEL PERU S.A.A.,Abierto,A26060000159,1,N3556504553,SOLENOIDE VALVE,Repuestos,2026-07-31,UNIDAD,AEREO,2,2,USD,206.3,412.6,1395.41,412.6,1.0,1,,2026-08-26,,,,,,,,0,2026-08-26,,,2,,,,,, ,9531,,,AEREO CONSOLIDADO,16,3.0,0,0,0,0,0,0,0,0,0,14,69,35,0,0,0,50,94,47,30,60,30,35,85,43,2026-09-02 00:00:00.000000000,2026-09-18,2026-09-21 00:00:00,2026-09-21 00:00:00,[2026-09-18 00:00:00-2026-09-21 00:00:00],Cat A
MP,LUBRICACION MINERIA,265705459,US,2026-06-17,265104787.0,2026-06-17,PE0000000012,Impo,CALUMET BRANDED PRODUCTS LLC,N,OV,265002330.0,MICHELL Y CIA S.A.,Abierto,A18110007391,0,72920-PAGV,TERMALENE EP GREASE 2 (BALDE 35 LBS),Lubricante / Grasa,2026-08-17,BALDE,MARITIMO,3,3,USD,236.34,709.02,2397.91,709.02,1.0,1,,2026-07-06,,,,,,,,0,2026-07-06,,,3,,,,,, ,9109,,,MARITIMO,40,22.5,0,0,0,0,0,0,0,0,0,10,12,6,15,5,3,45,62,31,37,54,27,45,62,31,2026-07-13 00:00:00.000000000,2026-08-22,2026-09-13 12:00:00,2026-09-13 12:00:00,[2026-08-22 00:00:00-2026-09-13 12:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265705462,IT,2026-06-17,265104780.0,2026-06-17,PE6088940157,Impo,NORD FLUID S.P.A.,N,OV,265002213.0,SHOUGANG HIERRO PERU S.A.A.,Abierto,A26060000183,0,A A10VSO 32R-VPB12N00 - S1439,BOMBA HIDRAULICA AA10VSO 32R-VPB12N00 - S1439 - R902436353,Repuestos,2026-10-30,PIEZA,AEREO,1,1,EUR,3756,3756,14828.69,3756,1.0,1,,2026-10-26,,,,,,,,0,2026-10-26,,,1,,,,,, ,9531,,,AEREO CONSOLIDADO,19,3.0,0,0,0,0,0,0,0,0,0,14,69,35,0,0,0,43,148,74,51,189,95,73,196,98,2026-11-02 00:00:00.000000000,2026-11-21,2026-11-24 00:00:00,2026-11-24 00:00:00,[2026-11-21 00:00:00-2026-11-24 00:00:00],Cat A
MP,HIDRAULI. COMPONENTE,265705465,DE,2026-06-17,265104755.0,2026-06-16,PE622265,Impo,SP INDUSTRIES LIMITED,N,OV,265002040.0,SALAVERRY TERMINAL INTERNACIONAL S.A.,Abierto,A26050000220,0,R987024174,NON-RETURN VALVE RHV12-SR-EDR3/8 W/O,Repuestos,2026-07-31,UNIDAD,AEREO,2,2,EUR,55.66,111.32,439.49,111.32,1.0,1,,,,,,,,,,0,,,,2,,,,,, ,9531,,,AEREO CONSOLIDADO,16,3.0,0,0,0,0,0,0,0,0,0,14,69,35,0,0,0,0,0,0,0,0,0,35,85,43,2026-07-02 00:00:00.000000000,2026-07-18,2026-07-21 00:00:00,2026-07-21 00:00:00,[2026-07-18 00:00:00-2026-07-21 00:00:00],Cat D
MP,HIDRAULICA PROYECTOS,265703579,PE,2026-04-22,265103132.0,2026-04-22,P20100128994,Local,LINDE GAS PERU S.A.,,OF,262800405.0,NIRSA  S.A.,Abierto,A18110009492,1,OXIGENO,OXIGENO,Repuestos,2026-04-28,METRO CÚBICO,AEREO,30,30,SOL,11.99,359.7,359.7,0,1.0,1,,,,,,,,,,0,,,,30,,,,,, ,9132,,,AEREO,0,0.0,0,0,0,29,9,5,36,47,24,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
MP,UNIFORMES Y EQ. SEGU,265703809,PE,2026-04-28,265103330.0,2026-04-28,P20610364226,Local,GRUPO ALCA COMPANY S.A.C.,,OF,262800742.0,KOMATSU-MITSUI MAQUINARIAS PERU S.A.,Cerrado,A18120012905,0,"""G80 18"""""""" T/9""""""","GUANTE NITRILO VERDE G80 18"""" TALLA 9 JACKSON SAFETY RECUBIERTO INTERIOR EN ALGODON""",EPPs,2026-05-01,UNIDAD,AEREO,20,20,USD,2.85,57,200.07,57,1.0,1,,,,,,,,,,0,,,,20,,,,,, ,9107,,,AEREO,0,0.0,14,10,5,10,34,17,9,28,14,30,96,48,0,0,0,0,0,0,0,0,0,0,0,0,,2026-07-16,2026-07-21 00:00:00,2026-07-26 00:00:00,[2026-07-16 00:00:00-2026-07-26 00:00:00],Cat N
MP,HIDRAULICA PROYECTOS,265705457,PE,2026-06-17,265104791.0,2026-06-17,P20538067670,Local,VEGACORP SOLUTIONS S.A.C.,,OF,257702005.0,EMPRESA METAL MECANICA S A EMEMSA,Abierto,A26060000252,0,MFH219,SENSOR INDUCTIVO PARA CILINDROS HIDRÁULICOS MFH219-  M12 x 1 / L = 55 mm,Repuestos,2026-06-20,PIEZA,LOCAL,14,14,SOL,194.37,2721.18,2721.18,0,1.0,1,,,,,,,,,,0,,,,14,,,,,, ,9132,,,LOCAL,0,0.0,0,0,0,26,32,16,26,32,16,14,69,35,0,0,0,0,0,0,0,0,0,50,56,28,,2026-07-02,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Cat N
